"BusNo.","Timeperiod","DecisionNo.","Mileage","ExpChoiceSpecificValuefunction","Chosen"
61,17,0,3,-22.5879595713284,1
61,17,1,3,-21.0801550699975,0
61,18,0,4,-22.7622881023206,0
61,18,1,4,-21.0801550699975,1
61,19,0,1,-21.8255706090749,1
61,19,1,1,-21.0801550699975,0
61,20,0,2,-22.298636394482,1
61,20,1,2,-21.0801550699975,0
61,21,0,3,-22.5879595713284,0
61,21,1,3,-21.0801550699975,1
61,22,0,1,-21.8255706090749,1
61,22,1,1,-21.0801550699975,0
61,23,0,2,-22.298636394482,1
61,23,1,2,-21.0801550699975,0
61,24,0,3,-22.5879595713284,1
61,24,1,3,-21.0801550699975,0
61,25,0,4,-22.7622881023206,0
61,25,1,4,-21.0801550699975,1
61,26,0,1,-21.8255706090749,1
61,26,1,1,-21.0801550699975,0
61,27,0,2,-22.298636394482,0
61,27,1,2,-21.0801550699975,1
61,28,0,1,-21.8255706090749,1
61,28,1,1,-21.0801550699975,0
61,29,0,2,-22.298636394482,1
61,29,1,2,-21.0801550699975,0
62,0,0,0,-21.0801550699975,0
62,0,1,0,-21.0801550699975,1
62,1,0,1,-21.8255706090749,1
62,1,1,1,-21.0801550699975,0
62,2,0,2,-22.298636394482,1
62,2,1,2,-21.0801550699975,0
62,3,0,3,-22.5879595713284,0
62,3,1,3,-21.0801550699975,1
62,4,0,1,-21.8255706090749,1
62,4,1,1,-21.0801550699975,0
62,5,0,2,-22.298636394482,0
62,5,1,2,-21.0801550699975,1
62,6,0,1,-21.8255706090749,1
62,6,1,1,-21.0801550699975,0
62,7,0,2,-22.298636394482,0
62,7,1,2,-21.0801550699975,1
62,8,0,1,-21.8255706090749,1
62,8,1,1,-21.0801550699975,0
62,9,0,2,-22.298636394482,1
62,9,1,2,-21.0801550699975,0
62,10,0,3,-22.5879595713284,1
62,10,1,3,-21.0801550699975,0
62,11,0,4,-22.7622881023206,0
62,11,1,4,-21.0801550699975,1
62,12,0,1,-21.8255706090749,1
62,12,1,1,-21.0801550699975,0
62,13,0,2,-22.298636394482,1
62,13,1,2,-21.0801550699975,0
62,14,0,3,-22.5879595713284,0
62,14,1,3,-21.0801550699975,1
62,15,0,1,-21.8255706090749,1
62,15,1,1,-21.0801550699975,0
62,16,0,2,-22.298636394482,1
62,16,1,2,-21.0801550699975,0
62,17,0,3,-22.5879595713284,0
62,17,1,3,-21.0801550699975,1
62,18,0,1,-21.8255706090749,1
62,18,1,1,-21.0801550699975,0
62,19,0,2,-22.298636394482,0
62,19,1,2,-21.0801550699975,1
62,20,0,1,-21.8255706090749,0
62,20,1,1,-21.0801550699975,1
62,21,0,1,-21.8255706090749,1
62,21,1,1,-21.0801550699975,0
62,22,0,2,-22.298636394482,1
62,22,1,2,-21.0801550699975,0
62,23,0,3,-22.5879595713284,1
62,23,1,3,-21.0801550699975,0
62,24,0,4,-22.7622881023206,1
62,24,1,4,-21.0801550699975,0
62,25,0,5,-22.8670085532735,0
62,25,1,5,-21.0801550699975,1
62,26,0,1,-21.8255706090749,1
62,26,1,1,-21.0801550699975,0
62,27,0,2,-22.298636394482,0
62,27,1,2,-21.0801550699975,1
62,28,0,1,-21.8255706090749,1
62,28,1,1,-21.0801550699975,0
62,29,0,2,-22.298636394482,0
62,29,1,2,-21.0801550699975,1
63,0,0,0,-21.0801550699975,1
63,0,1,0,-21.0801550699975,0
63,1,0,1,-21.8255706090749,1
63,1,1,1,-21.0801550699975,0
63,2,0,2,-22.298636394482,1
63,2,1,2,-21.0801550699975,0
63,3,0,3,-22.5879595713284,0
63,3,1,3,-21.0801550699975,1
63,4,0,1,-21.8255706090749,1
63,4,1,1,-21.0801550699975,0
63,5,0,2,-22.298636394482,0
63,5,1,2,-21.0801550699975,1
63,6,0,1,-21.8255706090749,1
63,6,1,1,-21.0801550699975,0
63,7,0,2,-22.298636394482,1
63,7,1,2,-21.0801550699975,0
63,8,0,3,-22.5879595713284,1
63,8,1,3,-21.0801550699975,0
63,9,0,4,-22.7622881023206,0
63,9,1,4,-21.0801550699975,1
63,10,0,1,-21.8255706090749,1
63,10,1,1,-21.0801550699975,0
63,11,0,2,-22.298636394482,0
63,11,1,2,-21.0801550699975,1
63,12,0,1,-21.8255706090749,1
63,12,1,1,-21.0801550699975,0
63,13,0,2,-22.298636394482,1
63,13,1,2,-21.0801550699975,0
63,14,0,3,-22.5879595713284,1
63,14,1,3,-21.0801550699975,0
63,15,0,4,-22.7622881023206,0
63,15,1,4,-21.0801550699975,1
63,16,0,1,-21.8255706090749,1
63,16,1,1,-21.0801550699975,0
63,17,0,2,-22.298636394482,0
63,17,1,2,-21.0801550699975,1
63,18,0,1,-21.8255706090749,1
63,18,1,1,-21.0801550699975,0
63,19,0,2,-22.298636394482,1
63,19,1,2,-21.0801550699975,0
63,20,0,3,-22.5879595713284,1
63,20,1,3,-21.0801550699975,0
63,21,0,4,-22.7622881023206,1
63,21,1,4,-21.0801550699975,0
63,22,0,5,-22.8670085532735,0
63,22,1,5,-21.0801550699975,1
63,23,0,1,-21.8255706090749,1
63,23,1,1,-21.0801550699975,0
63,24,0,2,-22.298636394482,1
63,24,1,2,-21.0801550699975,0
63,25,0,3,-22.5879595713284,1
63,25,1,3,-21.0801550699975,0
63,26,0,4,-22.7622881023206,0
63,26,1,4,-21.0801550699975,1
63,27,0,1,-21.8255706090749,1
63,27,1,1,-21.0801550699975,0
63,28,0,2,-22.298636394482,1
63,28,1,2,-21.0801550699975,0
63,29,0,3,-22.5879595713284,1
63,29,1,3,-21.0801550699975,0
64,0,0,0,-21.0801550699975,1
64,0,1,0,-21.0801550699975,0
64,1,0,1,-21.8255706090749,1
64,1,1,1,-21.0801550699975,0
64,2,0,2,-22.298636394482,0
64,2,1,2,-21.0801550699975,1
64,3,0,1,-21.8255706090749,1
64,3,1,1,-21.0801550699975,0
64,4,0,2,-22.298636394482,0
64,4,1,2,-21.0801550699975,1
64,5,0,1,-21.8255706090749,1
64,5,1,1,-21.0801550699975,0
64,6,0,2,-22.298636394482,1
64,6,1,2,-21.0801550699975,0
64,7,0,3,-22.5879595713284,1
64,7,1,3,-21.0801550699975,0
64,8,0,4,-22.7622881023206,1
64,8,1,4,-21.0801550699975,0
64,9,0,5,-22.8670085532735,0
64,9,1,5,-21.0801550699975,1
64,10,0,1,-21.8255706090749,1
64,10,1,1,-21.0801550699975,0
64,11,0,2,-22.298636394482,0
64,11,1,2,-21.0801550699975,1
64,12,0,1,-21.8255706090749,1
64,12,1,1,-21.0801550699975,0
64,13,0,2,-22.298636394482,1
64,13,1,2,-21.0801550699975,0
64,14,0,3,-22.5879595713284,1
64,14,1,3,-21.0801550699975,0
64,15,0,4,-22.7622881023206,0
64,15,1,4,-21.0801550699975,1
64,16,0,1,-21.8255706090749,0
64,16,1,1,-21.0801550699975,1
64,17,0,1,-21.8255706090749,1
64,17,1,1,-21.0801550699975,0
64,18,0,2,-22.298636394482,1
64,18,1,2,-21.0801550699975,0
64,19,0,3,-22.5879595713284,0
64,19,1,3,-21.0801550699975,1
64,20,0,1,-21.8255706090749,1
64,20,1,1,-21.0801550699975,0
64,21,0,2,-22.298636394482,1
64,21,1,2,-21.0801550699975,0
64,22,0,3,-22.5879595713284,1
64,22,1,3,-21.0801550699975,0
64,23,0,4,-22.7622881023206,1
64,23,1,4,-21.0801550699975,0
64,24,0,5,-22.8670085532735,1
64,24,1,5,-21.0801550699975,0
64,25,0,6,-22.9300018317182,1
64,25,1,6,-21.0801550699975,0
64,26,0,7,-22.967981379525,0
64,26,1,7,-21.0801550699975,1
64,27,0,1,-21.8255706090749,1
64,27,1,1,-21.0801550699975,0
64,28,0,2,-22.298636394482,1
64,28,1,2,-21.0801550699975,0
64,29,0,3,-22.5879595713284,1
64,29,1,3,-21.0801550699975,0
65,0,0,0,-21.0801550699975,0
65,0,1,0,-21.0801550699975,1
65,1,0,1,-21.8255706090749,0
65,1,1,1,-21.0801550699975,1
65,2,0,1,-21.8255706090749,1
65,2,1,1,-21.0801550699975,0
65,3,0,2,-22.298636394482,0
65,3,1,2,-21.0801550699975,1
65,4,0,1,-21.8255706090749,1
65,4,1,1,-21.0801550699975,0
65,5,0,2,-22.298636394482,1
65,5,1,2,-21.0801550699975,0
65,6,0,3,-22.5879595713284,0
65,6,1,3,-21.0801550699975,1
65,7,0,1,-21.8255706090749,1
65,7,1,1,-21.0801550699975,0
65,8,0,2,-22.298636394482,1
65,8,1,2,-21.0801550699975,0
65,9,0,3,-22.5879595713284,0
65,9,1,3,-21.0801550699975,1
65,10,0,1,-21.8255706090749,1
65,10,1,1,-21.0801550699975,0
65,11,0,2,-22.298636394482,0
65,11,1,2,-21.0801550699975,1
65,12,0,1,-21.8255706090749,1
65,12,1,1,-21.0801550699975,0
65,13,0,2,-22.298636394482,1
65,13,1,2,-21.0801550699975,0
65,14,0,3,-22.5879595713284,0
65,14,1,3,-21.0801550699975,1
65,15,0,1,-21.8255706090749,1
65,15,1,1,-21.0801550699975,0
65,16,0,2,-22.298636394482,1
65,16,1,2,-21.0801550699975,0
65,17,0,3,-22.5879595713284,0
65,17,1,3,-21.0801550699975,1
65,18,0,1,-21.8255706090749,1
65,18,1,1,-21.0801550699975,0
65,19,0,2,-22.298636394482,1
65,19,1,2,-21.0801550699975,0
65,20,0,3,-22.5879595713284,1
65,20,1,3,-21.0801550699975,0
65,21,0,4,-22.7622881023206,0
65,21,1,4,-21.0801550699975,1
65,22,0,1,-21.8255706090749,1
65,22,1,1,-21.0801550699975,0
65,23,0,2,-22.298636394482,1
65,23,1,2,-21.0801550699975,0
65,24,0,3,-22.5879595713284,0
65,24,1,3,-21.0801550699975,1
65,25,0,1,-21.8255706090749,0
65,25,1,1,-21.0801550699975,1
65,26,0,1,-21.8255706090749,0
65,26,1,1,-21.0801550699975,1
65,27,0,1,-21.8255706090749,1
65,27,1,1,-21.0801550699975,0
65,28,0,2,-22.298636394482,1
65,28,1,2,-21.0801550699975,0
65,29,0,3,-22.5879595713284,1
65,29,1,3,-21.0801550699975,0
66,0,0,0,-21.0801550699975,1
66,0,1,0,-21.0801550699975,0
66,1,0,1,-21.8255706090749,0
66,1,1,1,-21.0801550699975,1
66,2,0,1,-21.8255706090749,1
66,2,1,1,-21.0801550699975,0
66,3,0,2,-22.298636394482,1
66,3,1,2,-21.0801550699975,0
66,4,0,3,-22.5879595713284,0
66,4,1,3,-21.0801550699975,1
66,5,0,1,-21.8255706090749,1
66,5,1,1,-21.0801550699975,0
66,6,0,2,-22.298636394482,1
66,6,1,2,-21.0801550699975,0
66,7,0,3,-22.5879595713284,1
66,7,1,3,-21.0801550699975,0
66,8,0,4,-22.7622881023206,0
66,8,1,4,-21.0801550699975,1
66,9,0,1,-21.8255706090749,1
66,9,1,1,-21.0801550699975,0
66,10,0,2,-22.298636394482,1
66,10,1,2,-21.0801550699975,0
66,11,0,3,-22.5879595713284,0
66,11,1,3,-21.0801550699975,1
66,12,0,1,-21.8255706090749,1
66,12,1,1,-21.0801550699975,0
66,13,0,2,-22.298636394482,1
66,13,1,2,-21.0801550699975,0
66,14,0,3,-22.5879595713284,0
66,14,1,3,-21.0801550699975,1
66,15,0,1,-21.8255706090749,1
66,15,1,1,-21.0801550699975,0
66,16,0,2,-22.298636394482,1
66,16,1,2,-21.0801550699975,0
66,17,0,3,-22.5879595713284,0
66,17,1,3,-21.0801550699975,1
66,18,0,1,-21.8255706090749,1
66,18,1,1,-21.0801550699975,0
66,19,0,2,-22.298636394482,0
66,19,1,2,-21.0801550699975,1
66,20,0,1,-21.8255706090749,1
66,20,1,1,-21.0801550699975,0
66,21,0,2,-22.298636394482,0
66,21,1,2,-21.0801550699975,1
66,22,0,1,-21.8255706090749,1
66,22,1,1,-21.0801550699975,0
66,23,0,2,-22.298636394482,1
66,23,1,2,-21.0801550699975,0
66,24,0,3,-22.5879595713284,0
66,24,1,3,-21.0801550699975,1
66,25,0,1,-21.8255706090749,1
66,25,1,1,-21.0801550699975,0
66,26,0,2,-22.298636394482,1
66,26,1,2,-21.0801550699975,0
66,27,0,3,-22.5879595713284,0
66,27,1,3,-21.0801550699975,1
66,28,0,1,-21.8255706090749,0
66,28,1,1,-21.0801550699975,1
66,29,0,1,-21.8255706090749,1
66,29,1,1,-21.0801550699975,0
67,0,0,0,-21.0801550699975,1
67,0,1,0,-21.0801550699975,0
67,1,0,1,-21.8255706090749,1
67,1,1,1,-21.0801550699975,0
67,2,0,2,-22.298636394482,1
67,2,1,2,-21.0801550699975,0
67,3,0,3,-22.5879595713284,0
67,3,1,3,-21.0801550699975,1
67,4,0,1,-21.8255706090749,1
67,4,1,1,-21.0801550699975,0
67,5,0,2,-22.298636394482,0
67,5,1,2,-21.0801550699975,1
67,6,0,1,-21.8255706090749,1
67,6,1,1,-21.0801550699975,0
67,7,0,2,-22.298636394482,1
67,7,1,2,-21.0801550699975,0
67,8,0,3,-22.5879595713284,1
67,8,1,3,-21.0801550699975,0
67,9,0,4,-22.7622881023206,0
67,9,1,4,-21.0801550699975,1
67,10,0,1,-21.8255706090749,1
67,10,1,1,-21.0801550699975,0
67,11,0,2,-22.298636394482,1
67,11,1,2,-21.0801550699975,0
67,12,0,3,-22.5879595713284,1
67,12,1,3,-21.0801550699975,0
67,13,0,4,-22.7622881023206,1
67,13,1,4,-21.0801550699975,0
67,14,0,5,-22.8670085532735,0
67,14,1,5,-21.0801550699975,1
67,15,0,1,-21.8255706090749,1
67,15,1,1,-21.0801550699975,0
67,16,0,2,-22.298636394482,1
67,16,1,2,-21.0801550699975,0
67,17,0,3,-22.5879595713284,1
67,17,1,3,-21.0801550699975,0
67,18,0,4,-22.7622881023206,0
67,18,1,4,-21.0801550699975,1
67,19,0,1,-21.8255706090749,1
67,19,1,1,-21.0801550699975,0
67,20,0,2,-22.298636394482,1
67,20,1,2,-21.0801550699975,0
67,21,0,3,-22.5879595713284,1
67,21,1,3,-21.0801550699975,0
67,22,0,4,-22.7622881023206,0
67,22,1,4,-21.0801550699975,1
67,23,0,1,-21.8255706090749,1
67,23,1,1,-21.0801550699975,0
67,24,0,2,-22.298636394482,0
67,24,1,2,-21.0801550699975,1
67,25,0,1,-21.8255706090749,1
67,25,1,1,-21.0801550699975,0
67,26,0,2,-22.298636394482,1
67,26,1,2,-21.0801550699975,0
67,27,0,3,-22.5879595713284,0
67,27,1,3,-21.0801550699975,1
67,28,0,1,-21.8255706090749,0
67,28,1,1,-21.0801550699975,1
67,29,0,1,-21.8255706090749,0
67,29,1,1,-21.0801550699975,1
68,0,0,0,-21.0801550699975,1
68,0,1,0,-21.0801550699975,0
68,1,0,1,-21.8255706090749,1
68,1,1,1,-21.0801550699975,0
68,2,0,2,-22.298636394482,0
68,2,1,2,-21.0801550699975,1
68,3,0,1,-21.8255706090749,0
68,3,1,1,-21.0801550699975,1
68,4,0,1,-21.8255706090749,1
68,4,1,1,-21.0801550699975,0
68,5,0,2,-22.298636394482,1
68,5,1,2,-21.0801550699975,0
68,6,0,3,-22.5879595713284,0
68,6,1,3,-21.0801550699975,1
68,7,0,1,-21.8255706090749,1
68,7,1,1,-21.0801550699975,0
68,8,0,2,-22.298636394482,1
68,8,1,2,-21.0801550699975,0
68,9,0,3,-22.5879595713284,1
68,9,1,3,-21.0801550699975,0
68,10,0,4,-22.7622881023206,1
68,10,1,4,-21.0801550699975,0
68,11,0,5,-22.8670085532735,1
68,11,1,5,-21.0801550699975,0
68,12,0,6,-22.9300018317182,0
68,12,1,6,-21.0801550699975,1
68,13,0,1,-21.8255706090749,1
68,13,1,1,-21.0801550699975,0
68,14,0,2,-22.298636394482,1
68,14,1,2,-21.0801550699975,0
68,15,0,3,-22.5879595713284,1
68,15,1,3,-21.0801550699975,0
68,16,0,4,-22.7622881023206,0
68,16,1,4,-21.0801550699975,1
68,17,0,1,-21.8255706090749,1
68,17,1,1,-21.0801550699975,0
68,18,0,2,-22.298636394482,1
68,18,1,2,-21.0801550699975,0
68,19,0,3,-22.5879595713284,1
68,19,1,3,-21.0801550699975,0
68,20,0,4,-22.7622881023206,0
68,20,1,4,-21.0801550699975,1
68,21,0,1,-21.8255706090749,1
68,21,1,1,-21.0801550699975,0
68,22,0,2,-22.298636394482,1
68,22,1,2,-21.0801550699975,0
68,23,0,3,-22.5879595713284,0
68,23,1,3,-21.0801550699975,1
68,24,0,1,-21.8255706090749,1
68,24,1,1,-21.0801550699975,0
68,25,0,2,-22.298636394482,1
68,25,1,2,-21.0801550699975,0
68,26,0,3,-22.5879595713284,1
68,26,1,3,-21.0801550699975,0
68,27,0,4,-22.7622881023206,1
68,27,1,4,-21.0801550699975,0
68,28,0,5,-22.8670085532735,0
68,28,1,5,-21.0801550699975,1
68,29,0,1,-21.8255706090749,1
68,29,1,1,-21.0801550699975,0
69,0,0,0,-21.0801550699975,1
69,0,1,0,-21.0801550699975,0
69,1,0,1,-21.8255706090749,1
69,1,1,1,-21.0801550699975,0
69,2,0,2,-22.298636394482,1
69,2,1,2,-21.0801550699975,0
69,3,0,3,-22.5879595713284,1
69,3,1,3,-21.0801550699975,0
69,4,0,4,-22.7622881023206,0
69,4,1,4,-21.0801550699975,1
69,5,0,1,-21.8255706090749,1
69,5,1,1,-21.0801550699975,0
69,6,0,2,-22.298636394482,0
69,6,1,2,-21.0801550699975,1
69,7,0,1,-21.8255706090749,1
69,7,1,1,-21.0801550699975,0
69,8,0,2,-22.298636394482,1
69,8,1,2,-21.0801550699975,0
69,9,0,3,-22.5879595713284,0
69,9,1,3,-21.0801550699975,1
69,10,0,1,-21.8255706090749,1
69,10,1,1,-21.0801550699975,0
69,11,0,2,-22.298636394482,1
69,11,1,2,-21.0801550699975,0
69,12,0,3,-22.5879595713284,0
69,12,1,3,-21.0801550699975,1
69,13,0,1,-21.8255706090749,1
69,13,1,1,-21.0801550699975,0
69,14,0,2,-22.298636394482,0
69,14,1,2,-21.0801550699975,1
69,15,0,1,-21.8255706090749,1
69,15,1,1,-21.0801550699975,0
69,16,0,2,-22.298636394482,1
69,16,1,2,-21.0801550699975,0
69,17,0,3,-22.5879595713284,0
69,17,1,3,-21.0801550699975,1
69,18,0,1,-21.8255706090749,1
69,18,1,1,-21.0801550699975,0
69,19,0,2,-22.298636394482,0
69,19,1,2,-21.0801550699975,1
69,20,0,1,-21.8255706090749,1
69,20,1,1,-21.0801550699975,0
69,21,0,2,-22.298636394482,1
69,21,1,2,-21.0801550699975,0
69,22,0,3,-22.5879595713284,1
69,22,1,3,-21.0801550699975,0
69,23,0,4,-22.7622881023206,0
69,23,1,4,-21.0801550699975,1
69,24,0,1,-21.8255706090749,0
69,24,1,1,-21.0801550699975,1
69,25,0,1,-21.8255706090749,0
69,25,1,1,-21.0801550699975,1
69,26,0,1,-21.8255706090749,1
69,26,1,1,-21.0801550699975,0
69,27,0,2,-22.298636394482,1
69,27,1,2,-21.0801550699975,0
69,28,0,3,-22.5879595713284,0
69,28,1,3,-21.0801550699975,1
69,29,0,1,-21.8255706090749,0
69,29,1,1,-21.0801550699975,1
70,0,0,0,-21.0801550699975,1
70,0,1,0,-21.0801550699975,0
70,1,0,1,-21.8255706090749,1
70,1,1,1,-21.0801550699975,0
70,2,0,2,-22.298636394482,1
70,2,1,2,-21.0801550699975,0
70,3,0,3,-22.5879595713284,0
70,3,1,3,-21.0801550699975,1
70,4,0,1,-21.8255706090749,1
70,4,1,1,-21.0801550699975,0
70,5,0,2,-22.298636394482,1
70,5,1,2,-21.0801550699975,0
70,6,0,3,-22.5879595713284,1
70,6,1,3,-21.0801550699975,0
70,7,0,4,-22.7622881023206,1
70,7,1,4,-21.0801550699975,0
70,8,0,5,-22.8670085532735,0
70,8,1,5,-21.0801550699975,1
70,9,0,1,-21.8255706090749,1
70,9,1,1,-21.0801550699975,0
70,10,0,2,-22.298636394482,0
70,10,1,2,-21.0801550699975,1
70,11,0,1,-21.8255706090749,1
70,11,1,1,-21.0801550699975,0
70,12,0,2,-22.298636394482,1
70,12,1,2,-21.0801550699975,0
70,13,0,3,-22.5879595713284,1
70,13,1,3,-21.0801550699975,0
70,14,0,4,-22.7622881023206,1
70,14,1,4,-21.0801550699975,0
70,15,0,5,-22.8670085532735,0
70,15,1,5,-21.0801550699975,1
70,16,0,1,-21.8255706090749,1
70,16,1,1,-21.0801550699975,0
70,17,0,2,-22.298636394482,1
70,17,1,2,-21.0801550699975,0
70,18,0,3,-22.5879595713284,0
70,18,1,3,-21.0801550699975,1
70,19,0,1,-21.8255706090749,1
70,19,1,1,-21.0801550699975,0
70,20,0,2,-22.298636394482,1
70,20,1,2,-21.0801550699975,0
70,21,0,3,-22.5879595713284,0
70,21,1,3,-21.0801550699975,1
70,22,0,1,-21.8255706090749,1
70,22,1,1,-21.0801550699975,0
70,23,0,2,-22.298636394482,1
70,23,1,2,-21.0801550699975,0
70,24,0,3,-22.5879595713284,0
70,24,1,3,-21.0801550699975,1
70,25,0,1,-21.8255706090749,1
70,25,1,1,-21.0801550699975,0
70,26,0,2,-22.298636394482,1
70,26,1,2,-21.0801550699975,0
70,27,0,3,-22.5879595713284,0
70,27,1,3,-21.0801550699975,1
70,28,0,1,-21.8255706090749,1
70,28,1,1,-21.0801550699975,0
70,29,0,2,-22.298636394482,0
70,29,1,2,-21.0801550699975,1
71,0,0,0,-21.0801550699975,1
71,0,1,0,-21.0801550699975,0
71,1,0,1,-21.8255706090749,1
71,1,1,1,-21.0801550699975,0
71,2,0,2,-22.298636394482,1
71,2,1,2,-21.0801550699975,0
71,3,0,3,-22.5879595713284,0
71,3,1,3,-21.0801550699975,1
71,4,0,1,-21.8255706090749,1
71,4,1,1,-21.0801550699975,0
71,5,0,2,-22.298636394482,1
71,5,1,2,-21.0801550699975,0
71,6,0,3,-22.5879595713284,1
71,6,1,3,-21.0801550699975,0
71,7,0,4,-22.7622881023206,1
71,7,1,4,-21.0801550699975,0
71,8,0,5,-22.8670085532735,0
71,8,1,5,-21.0801550699975,1
71,9,0,1,-21.8255706090749,1
71,9,1,1,-21.0801550699975,0
71,10,0,2,-22.298636394482,1
71,10,1,2,-21.0801550699975,0
71,11,0,3,-22.5879595713284,1
71,11,1,3,-21.0801550699975,0
71,12,0,4,-22.7622881023206,0
71,12,1,4,-21.0801550699975,1
71,13,0,1,-21.8255706090749,1
71,13,1,1,-21.0801550699975,0
71,14,0,2,-22.298636394482,1
71,14,1,2,-21.0801550699975,0
71,15,0,3,-22.5879595713284,0
71,15,1,3,-21.0801550699975,1
71,16,0,1,-21.8255706090749,1
71,16,1,1,-21.0801550699975,0
71,17,0,2,-22.298636394482,1
71,17,1,2,-21.0801550699975,0
71,18,0,3,-22.5879595713284,1
71,18,1,3,-21.0801550699975,0
71,19,0,4,-22.7622881023206,0
71,19,1,4,-21.0801550699975,1
71,20,0,1,-21.8255706090749,1
71,20,1,1,-21.0801550699975,0
71,21,0,2,-22.298636394482,1
71,21,1,2,-21.0801550699975,0
71,22,0,3,-22.5879595713284,1
71,22,1,3,-21.0801550699975,0
71,23,0,4,-22.7622881023206,1
71,23,1,4,-21.0801550699975,0
71,24,0,5,-22.8670085532735,1
71,24,1,5,-21.0801550699975,0
71,25,0,6,-22.9300018317182,1
71,25,1,6,-21.0801550699975,0
71,26,0,7,-22.967981379525,0
71,26,1,7,-21.0801550699975,1
71,27,0,1,-21.8255706090749,1
71,27,1,1,-21.0801550699975,0
71,28,0,2,-22.298636394482,1
71,28,1,2,-21.0801550699975,0
71,29,0,3,-22.5879595713284,1
71,29,1,3,-21.0801550699975,0
72,0,0,0,-21.0801550699975,1
72,0,1,0,-21.0801550699975,0
72,1,0,1,-21.8255706090749,1
72,1,1,1,-21.0801550699975,0
72,2,0,2,-22.298636394482,0
72,2,1,2,-21.0801550699975,1
72,3,0,1,-21.8255706090749,1
72,3,1,1,-21.0801550699975,0
72,4,0,2,-22.298636394482,1
72,4,1,2,-21.0801550699975,0
72,5,0,3,-22.5879595713284,1
72,5,1,3,-21.0801550699975,0
72,6,0,4,-22.7622881023206,0
72,6,1,4,-21.0801550699975,1
72,7,0,1,-21.8255706090749,1
72,7,1,1,-21.0801550699975,0
72,8,0,2,-22.298636394482,1
72,8,1,2,-21.0801550699975,0
72,9,0,3,-22.5879595713284,1
72,9,1,3,-21.0801550699975,0
72,10,0,4,-22.7622881023206,0
72,10,1,4,-21.0801550699975,1
72,11,0,1,-21.8255706090749,1
72,11,1,1,-21.0801550699975,0
72,12,0,2,-22.298636394482,1
72,12,1,2,-21.0801550699975,0
72,13,0,3,-22.5879595713284,0
72,13,1,3,-21.0801550699975,1
72,14,0,1,-21.8255706090749,1
72,14,1,1,-21.0801550699975,0
72,15,0,2,-22.298636394482,1
72,15,1,2,-21.0801550699975,0
72,16,0,3,-22.5879595713284,0
72,16,1,3,-21.0801550699975,1
72,17,0,1,-21.8255706090749,1
72,17,1,1,-21.0801550699975,0
72,18,0,2,-22.298636394482,0
72,18,1,2,-21.0801550699975,1
72,19,0,1,-21.8255706090749,1
72,19,1,1,-21.0801550699975,0
72,20,0,2,-22.298636394482,1
72,20,1,2,-21.0801550699975,0
72,21,0,3,-22.5879595713284,1
72,21,1,3,-21.0801550699975,0
72,22,0,4,-22.7622881023206,1
72,22,1,4,-21.0801550699975,0
72,23,0,5,-22.8670085532735,0
72,23,1,5,-21.0801550699975,1
72,24,0,1,-21.8255706090749,0
72,24,1,1,-21.0801550699975,1
72,25,0,1,-21.8255706090749,1
72,25,1,1,-21.0801550699975,0
72,26,0,2,-22.298636394482,1
72,26,1,2,-21.0801550699975,0
72,27,0,3,-22.5879595713284,0
72,27,1,3,-21.0801550699975,1
72,28,0,1,-21.8255706090749,1
72,28,1,1,-21.0801550699975,0
72,29,0,2,-22.298636394482,0
72,29,1,2,-21.0801550699975,1
73,0,0,0,-21.0801550699975,1
73,0,1,0,-21.0801550699975,0
73,1,0,1,-21.8255706090749,1
73,1,1,1,-21.0801550699975,0
73,2,0,2,-22.298636394482,1
73,2,1,2,-21.0801550699975,0
73,3,0,3,-22.5879595713284,0
73,3,1,3,-21.0801550699975,1
73,4,0,1,-21.8255706090749,1
73,4,1,1,-21.0801550699975,0
73,5,0,2,-22.298636394482,0
73,5,1,2,-21.0801550699975,1
73,6,0,1,-21.8255706090749,0
73,6,1,1,-21.0801550699975,1
73,7,0,1,-21.8255706090749,1
73,7,1,1,-21.0801550699975,0
73,8,0,2,-22.298636394482,1
73,8,1,2,-21.0801550699975,0
73,9,0,3,-22.5879595713284,1
73,9,1,3,-21.0801550699975,0
73,10,0,4,-22.7622881023206,1
73,10,1,4,-21.0801550699975,0
73,11,0,5,-22.8670085532735,0
73,11,1,5,-21.0801550699975,1
73,12,0,1,-21.8255706090749,1
73,12,1,1,-21.0801550699975,0
73,13,0,2,-22.298636394482,1
73,13,1,2,-21.0801550699975,0
73,14,0,3,-22.5879595713284,0
73,14,1,3,-21.0801550699975,1
73,15,0,1,-21.8255706090749,1
73,15,1,1,-21.0801550699975,0
73,16,0,2,-22.298636394482,1
73,16,1,2,-21.0801550699975,0
73,17,0,3,-22.5879595713284,0
73,17,1,3,-21.0801550699975,1
73,18,0,1,-21.8255706090749,0
73,18,1,1,-21.0801550699975,1
73,19,0,1,-21.8255706090749,1
73,19,1,1,-21.0801550699975,0
73,20,0,2,-22.298636394482,1
73,20,1,2,-21.0801550699975,0
73,21,0,3,-22.5879595713284,1
73,21,1,3,-21.0801550699975,0
73,22,0,4,-22.7622881023206,0
73,22,1,4,-21.0801550699975,1
73,23,0,1,-21.8255706090749,1
73,23,1,1,-21.0801550699975,0
73,24,0,2,-22.298636394482,0
73,24,1,2,-21.0801550699975,1
73,25,0,1,-21.8255706090749,1
73,25,1,1,-21.0801550699975,0
73,26,0,2,-22.298636394482,1
